id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
30204,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,186500,4.99,1.301,1016.39,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1u,2400.0,exp,716,cib,35-44,to_inst,58.64779874,south,direct,0,43.0
86109,2019,cf,sex not available,nopre,type3,p4,l1,nopc,nob/c,176500,3.625,-0.1429,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1u,5820.0,exp,531,exp,65-74,to_inst,74.15966387,south,direct,0,39.0
168006,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,686500,4.25,0.455,1295.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1u,11340.0,exp,620,exp,35-44,not_inst,79.08986175,north,direct,0,40.0
98443,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,196500,3.75,0.9705,1912.5,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1u,3420.0,crif,798,cib,55-64,to_inst,86.18421053,north-east,direct,0,56.0
103690,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,146500,3.99,0.5088,5952.01,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1u,5340.0,exp,609,exp,55-64,to_inst,92.72151899,south,direct,0,37.0
156319,2019,cf,sex not available,pre,type1,p3,l1,nopc,nob/c,76500,4.25,0.7445,1500.0,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,2160.0,cib,775,cib,65-74,to_inst,15.05905512,south,direct,0,37.0
46257,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,246500,4.625,0.551,548.52,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,6540.0,exp,649,exp,35-44,to_inst,88.66906475,north,direct,0,33.0
31689,2019,cf,male,pre,type3,p3,l1,nopc,nob/c,456500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1u,6180.0,crif,671,cib,35-44,to_inst,99.67248908,south,direct,1,40.0
55287,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,516500,3.125,-0.5652,3197.85,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1u,5820.0,crif,822,exp,25-34,not_inst,82.24522293,south,direct,0,39.0
44739,2019,cf,sex not available,pre,type2,p3,l1,nopc,b/c,356500,4.75,1.0785,0.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,9060.0,cib,554,exp,45-54,to_inst,85.28708134,south,direct,0,32.0
80497,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,446500,4.5,0.6871,4039.06,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1u,4680.0,crif,639,exp,25-34,to_inst,84.56439394,north,direct,0,46.0
121242,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,356500,3.75,0.3148,11712.91,348.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,5880.0,crif,711,exp,25-34,to_inst,73.05327869,south,direct,0,31.0
91708,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.75,0.2382,884.86,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1u,6300.0,exp,563,exp,45-54,not_inst,59.16988417,north,direct,0,26.0
164000,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,486500,3.75,0.051,3670.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1u,11160.0,crif,581,cib,45-54,to_inst,56.7016317,north,direct,0,37.0
46321,2019,ncf,joint,pre,type1,p3,l1,nopc,nob/c,466500,3.99,-0.0436,3550.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1u,5520.0,cib,572,exp,55-64,to_inst,46.74348697,north,direct,0,44.0
141721,2019,ncf,male,pre,type1,p3,l1,nopc,nob/c,746500,4.25,0.3791,25613.63,360.0,not_neg,not_int,not_lpsm,1658000.0,sb,pr,home,3u,7260.0,crif,784,cib,55-64,to_inst,45.02412545,central,direct,0,43.0
75009,2019,ncf,male,nopre,type1,p1,l1,nopc,nob/c,936500,4.99,0.922,6577.5,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,ir,home,4u,22680.0,exp,521,exp,35-44,not_inst,74.44356121,south,direct,0,44.0
69884,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,166500,4.625,1.0052,0.0,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1u,2280.0,exp,814,cib,65-74,to_inst,84.09090909,south,direct,0,59.0
162486,2019,cf,male,pre,type1,p1,l1,nopc,nob/c,336500,4.125,0.3787,1250.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,4800.0,exp,525,cib,35-44,to_inst,67.57028112,north,direct,0,40.0
108566,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,466500,3.125,-0.1517,39.93,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1u,7920.0,crif,866,exp,55-64,not_inst,46.74348697,south,direct,0,47.0
137936,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,346500,3.625,-0.0823,3412.05,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1u,14340.0,crif,812,exp,35-44,not_inst,49.64183381,north,direct,0,10.0
122289,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1u,1980.0,crif,632,cib,55-64,to_inst,49.33862434,south,direct,1,44.0
98705,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,296500,3.99,0.6555,533.69,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1u,6600.0,exp,711,cib,55-64,not_inst,93.23899371,north,direct,0,24.0
88822,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,376500,3.5,-0.0907,913.76,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1u,4860.0,exp,758,cib,25-34,not_inst,67.47311828,south,direct,0,30.0
109737,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,1380.0,cib,832,cib,65-74,to_inst,62.12686567,south,direct,1,44.0
86428,2019,cf,sex not available,nopre,type3,p3,l2,nopc,nob/c,486500,3.99,0.3858,2555.5550000000003,240.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1u,10620.0,cib,523,exp,55-64,to_inst,90.42750929,south,direct,1,54.0
132318,2019,ncf,sex not available,nopre,type2,p1,l1,nopc,b/c,166500,3.75,0.3858,0.0,360.0,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1u,5820.0,equi,864,exp,45-54,to_inst,93.53932584,south,direct,1,39.0
48200,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,346500,4.56,0.5579,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1u,6480.0,crif,809,cib,45-54,not_inst,94.1576087,north,direct,0,45.0
167052,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,306500,3.625,0.1994,5000.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,3780.0,exp,843,cib,55-64,to_inst,60.33464567,north,direct,0,30.0
91411,2019,cf,female,pre,type2,p4,l1,nopc,b/c,416500,4.25,1.5983,1513.25,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,5460.0,crif,570,cib,35-44,not_inst,92.96875,central,direct,0,54.0
146795,2019,cf,joint,nopre,type3,p4,l1,nopc,nob/c,596500,3.25,-0.5144,1578.02,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1u,5820.0,cib,709,exp,55-64,not_inst,87.97935103,north,direct,0,39.0
133860,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,326500,4.75,0.2623,474.2,360.0,not_neg,not_int,not_lpsm,628000.0,sb,ir,home,2u,7800.0,crif,617,exp,55-64,not_inst,51.99044586,north,direct,0,48.0
143808,2019,cf,sex not available,pre,type1,p3,l1,nopc,nob/c,316500,3.875,0.6614,10578.8,348.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1u,2880.0,cib,727,cib,65-74,to_inst,69.10480349,south,direct,0,46.0
33491,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,406500,3.25,-0.0781,14695.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1u,3780.0,cib,890,cib,55-64,to_inst,50.30940594,central,direct,0,43.0
162871,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.875,0.232,1695.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1u,12360.0,exp,675,exp,25-34,not_inst,71.75516224,north,direct,0,39.0
128800,2019,cf,sex not available,nopre,type3,p4,l1,nopc,nob/c,346500,2.75,-0.9466,2298.19,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1u,5820.0,cib,516,cib,55-64,not_inst,87.06030151,south,direct,0,39.0
52466,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,416500,4.56,0.6151,5790.63,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1u,6540.0,cib,749,cib,45-54,to_inst,74.64157706,south,direct,0,42.0
75455,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,3420.0,cib,665,cib,35-44,to_inst,99.20212766,south,direct,1,39.0
56274,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,376500,3.375,0.2518,0.0,240.0,not_neg,not_int,not_lpsm,1148000.0,sb,pr,home,1u,10800.0,crif,792,cib,45-54,not_inst,32.79616725,north,direct,0,39.0
73656,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,176500,3.99,0.8134,2105.0,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,5520.0,cib,665,cib,55-64,to_inst,93.88297872,north,direct,0,38.0
146215,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,406500,3.875,0.4366,1591.19,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1u,10140.0,cib,873,exp,55-64,not_inst,94.97663551,central,direct,0,30.0
60412,2019,ncf,joint,pre,type1,p4,l1,nopc,nob/c,396500,4.5,0.4013,109.5,360.0,not_neg,not_int,not_lpsm,528000.0,sb,ir,home,1u,19800.0,cib,614,exp,35-44,not_inst,75.09469697,south,direct,0,33.0
76707,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,146500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,2040.0,equi,768,exp,>74,to_inst,75.11160714,south,direct,1,39.0
61044,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,716500,4.75,0.1338,735.36,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1u,14940.0,crif,630,exp,45-54,not_inst,90.92639594,north,direct,0,30.0
100362,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,156500,4.5,1.1105,2030.5,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1u,6360.0,crif,561,exp,>74,to_inst,83.24468085,south,direct,0,7.0
39345,2019,cf,sex not available,nopre,type1,p1,l1,nopc,nob/c,206500,4.5,0.4845,400.0,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1u,4200.0,cib,847,exp,65-74,to_inst,56.11413043,south,direct,0,42.0
51095,2019,cf,sex not available,nopre,type1,p2,l1,nopc,nob/c,406500,3.99,0.3858,2555.5550000000003,240.0,not_neg,not_int,lpsm,418000.0,sb,ir,home,1u,9720.0,equi,853,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
53555,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,int_only,not_lpsm,418000.0,sb,pr,home,1u,5340.0,equi,621,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
127682,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,416500,3.49,0.6182,0.0,360.0,not_neg,int_only,not_lpsm,428000.0,sb,pr,home,1u,4560.0,cib,620,cib,<25,not_inst,97.31308411,south,direct,0,46.0
77994,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,576500,3.99,0.2666,1865.74,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1u,6600.0,exp,507,cib,45-54,not_inst,80.29247911,north,direct,0,46.0
132905,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,486500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,1658000.0,sb,pr,home,1u,9780.0,cib,525,cib,45-54,not_inst,29.34258142,south,direct,1,49.0
99829,2019,cf,sex not available,nopre,type1,p1,l1,nopc,nob/c,386500,4.5,-0.1531,795.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,11160.0,exp,635,exp,35-44,to_inst,79.20081967,south,direct,0,21.0
72060,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3858,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1u,2340.0,equi,709,exp,>74,not_inst,75.11160714,south,direct,1,39.0
131632,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,156500,3.99,0.3318,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,208000.0,sb,sr,home,1u,7140.0,crif,851,exp,55-64,not_inst,75.24038462,north,direct,0,45.0
129840,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,276500,4.5,1.0723,5300.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1u,6780.0,cib,539,exp,45-54,to_inst,67.76960784,south,direct,0,37.0
163183,2019,cf,female,nopre,type2,p3,l1,nopc,b/c,196500,3.49,0.4719,1138.7,360.0,not_neg,int_only,not_lpsm,228000.0,sb,pr,home,1u,2340.0,exp,531,cib,65-74,to_inst,86.18421053,north,direct,0,59.0
132653,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,506500,3.875,0.517,8896.13,360.0,not_neg,int_only,not_lpsm,568000.0,sb,pr,home,1u,9300.0,crif,512,exp,55-64,not_inst,89.17253521,north,direct,0,32.0
149684,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,426500,4.5,0.1438,5133.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1u,7980.0,exp,717,exp,55-64,to_inst,64.81762918,north,direct,0,40.0
125754,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.515,3339.38,324.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1u,3780.0,cib,881,cib,55-64,to_inst,69.29530201,south,direct,0,39.0
96208,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,546500,3.375,-0.1308,4911.96,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1u,11100.0,crif,503,cib,35-44,not_inst,84.33641975,south,direct,0,21.0
39931,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,436500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1u,8340.0,crif,531,exp,35-44,not_inst,70.63106796,central,direct,1,36.0
44580,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,176500,3.875,0.4339,4780.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1u,4680.0,cib,709,exp,45-54,to_inst,71.16935484,south,direct,0,23.0
155890,2019,ncf,sex not available,nopre,type1,p3,l1,nopc,nob/c,506500,4.99,0.9283,4274.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1u,11340.0,exp,750,exp,25-34,to_inst,74.70501475,south,direct,0,34.0
102830,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,386500,3.99,0.3858,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1u,6600.0,equi,792,exp,35-44,to_inst,75.11160714,south,direct,1,39.0
129292,2019,cf,sex not available,pre,type2,p3,l1,nopc,b/c,166500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,2220.0,exp,524,exp,55-64,to_inst,88.56382979,south,direct,1,37.0
58674,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,726500,4.99,0.3804,2874.37,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1u,9480.0,cib,639,cib,35-44,not_inst,72.79559118,north,direct,0,44.0
59154,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,316500,4.75,1.3751,150.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1u,6240.0,exp,613,exp,35-44,to_inst,96.49390244,north,direct,0,46.0
167275,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,216500,4.5,0.2058,3297.42,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,9480.0,cib,721,exp,45-54,to_inst,60.47486034,north,direct,0,41.0
41112,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1u,9600.0,exp,515,exp,45-54,to_inst,84.16955017,north,direct,1,36.0
172388,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,186500,4.99,0.6693,2801.48,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1u,3060.0,exp,812,cib,>74,to_inst,72.28682171,south,direct,0,43.0
60302,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,196500,3.99,0.3858,2555.5550000000003,240.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,7020.0,equi,707,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
145147,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,426500,4.125,0.4376,440.32,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1u,7380.0,exp,881,cib,25-34,not_inst,93.12227074,south,direct,0,30.0
56288,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.875,0.5319,9292.5,324.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1u,4020.0,exp,803,exp,35-44,to_inst,74.543379,north,direct,0,45.0
128285,2019,cf,sex not available,nopre,type1,p1,l1,nopc,nob/c,346500,3.25,-0.1386,5971.48,360.0,not_neg,int_only,not_lpsm,358000.0,sb,pr,home,1u,3420.0,crif,734,exp,25-34,to_inst,96.7877095,south,direct,0,43.0
24894,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,696500,4.0,0.3042,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1u,10440.0,crif,602,exp,25-34,not_inst,91.88654354,north,direct,0,39.0
158397,2019,cf,sex not available,nopre,type2,p3,l1,nopc,b/c,166500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1u,3240.0,equi,607,exp,65-74,to_inst,75.11160714,south,direct,1,39.0
124151,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,186500,4.375,1.0145,2527.92,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,2400.0,cib,641,cib,25-34,to_inst,85.55045872,south,direct,0,49.0
27766,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,146500,3.99,0.5064,3717.5,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1u,5340.0,crif,555,exp,45-54,to_inst,59.07258065,north,direct,0,25.0
105060,2019,cf,sex not available,nopre,type1,p1,l2,nopc,nob/c,696500,4.125,-0.1109,0.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1u,9300.0,cib,529,exp,45-54,not_inst,84.11835749,north,direct,0,44.0
38333,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.2304,4802.75,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1u,4800.0,cib,587,cib,45-54,not_inst,76.98863636,south,direct,0,44.0
139209,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,586500,4.125,0.4458,6177.6,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1u,8460.0,crif,515,exp,35-44,not_inst,72.58663366,north,direct,0,38.0
105893,2019,ncf,joint,pre,type1,p1,l1,nopc,nob/c,486500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,9000.0,equi,713,exp,35-44,not_inst,75.11160714,central,direct,1,39.0
100726,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.375,0.6907,5563.0,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1u,4680.0,crif,885,exp,45-54,to_inst,81.79824561,north,direct,0,46.0
119840,2019,cf,sex not available,nopre,type3,p3,l1,nopc,nob/c,256500,3.625,0.9191,4096.09,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,6480.0,exp,717,cib,45-54,to_inst,83.27922078,south,direct,0,48.0
101501,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,796500,3.75,0.0975,4428.36,360.0,not_neg,not_int,not_lpsm,1468000.0,sb,pr,home,2u,13500.0,exp,544,exp,35-44,not_inst,54.25749319,north,direct,0,44.0
92132,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,726500,5.19,0.5424,0.0,360.0,not_neg,not_int,not_lpsm,1118000.0,sb,pr,home,1u,8040.0,exp,850,exp,45-54,not_inst,64.98211091,central,direct,0,49.0
164886,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,326500,4.75,0.1481,1310.24,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4680.0,cib,731,exp,45-54,to_inst,78.11004785,south,direct,0,48.0
54984,2019,cf,female,nopre,type2,p4,l1,nopc,b/c,186500,3.99,1.1619,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,5820.0,exp,869,exp,35-44,to_inst,99.20212766,north,direct,0,39.0
162315,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,176500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,2700.0,equi,822,exp,55-64,to_inst,75.11160714,north,direct,1,39.0
68722,2019,cf,male,pre,type3,p1,l1,nopc,nob/c,196500,4.625,0.5813,1920.0,360.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1u,6540.0,cib,624,cib,55-64,to_inst,99.24242424,north,direct,0,36.0
93207,2019,cf,male,pre,type2,p3,l1,nopc,b/c,146500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1u,2580.0,exp,682,cib,55-64,to_inst,82.30337079,south,direct,1,53.0
116507,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,726500,3.875,0.2541,13850.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1u,7020.0,crif,794,exp,35-44,to_inst,80.01101322,south,direct,0,49.0
109229,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.452,6626.25,180.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1u,4980.0,crif,854,exp,65-74,to_inst,47.59615385,north,direct,0,49.0
70335,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,686500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,718000.0,sb,pr,home,1u,9420.0,cib,789,cib,45-54,to_inst,95.61281337,south,direct,1,36.0
91120,2019,cf,sex not available,nopre,type2,p3,l1,nopc,b/c,436500,4.625,1.6767,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1u,7800.0,cib,900,exp,65-74,to_inst,84.26640927,south,direct,0,40.0
55563,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,306500,4.375,0.4072,4500.0,360.0,not_neg,int_only,not_lpsm,378000.0,sb,pr,home,1u,7680.0,crif,508,exp,>74,to_inst,81.08465608,central,direct,0,46.0
160681,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,406500,3.5,0.5168,7250.0,240.0,not_neg,int_only,not_lpsm,908000.0,sb,pr,home,1u,15840.0,cib,844,cib,45-54,to_inst,44.76872247,north,direct,0,9.0
64641,2019,ncf,joint,nopre,type3,p4,l1,nopc,nob/c,716500,2.99,-0.6239,11829.38,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1u,5820.0,crif,731,exp,35-44,to_inst,92.09511568,north,direct,0,39.0
106041,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,66500,4.5,1.4109,90.4,240.0,not_neg,not_int,not_lpsm,138000.0,sb,sr,home,1u,2700.0,cib,548,exp,>74,not_inst,48.1884058,north,direct,0,38.0
164173,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.3858,2555.5550000000003,180.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1u,3120.0,exp,636,cib,55-64,to_inst,63.7987013,south,direct,1,44.0
54044,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,226500,4.125,0.819,3993.17,240.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,3720.0,cib,557,cib,55-64,to_inst,67.01183432,south,direct,0,36.0
55823,2019,cf,male,nopre,type1,p3,l2,opc,nob/c,166500,6.24,1.082,2555.5550000000003,360.0,neg_amm,int_only,not_lpsm,1128000.0,sb,pr,home,1u,7920.0,exp,591,cib,65-74,to_inst,14.7606383,north,direct,0,33.0
99402,2019,cf,joint,nopre,type3,p3,l1,nopc,nob/c,166500,3.99,0.5657,1601.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,4140.0,crif,728,exp,>74,to_inst,76.37614679,north,direct,0,42.0
112430,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,156500,3.99,0.4297,4207.5,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1u,1920.0,exp,643,cib,35-44,to_inst,79.04040404,north,direct,0,45.0
130733,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,356500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1u,7560.0,equi,703,exp,>74,to_inst,75.11160714,north,direct,1,39.0
111168,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,686500,3.875,0.2648,0.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1u,15000.0,cib,758,cib,25-34,not_inst,73.18763326,south,direct,0,26.0
78266,2019,cf,male,pre,type1,p1,l1,nopc,nob/c,296500,4.75,0.8006,1150.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1u,5760.0,cib,820,exp,45-54,to_inst,93.23899371,south,direct,0,33.0
104040,2019,ncf,sex not available,nopre,type1,p4,l1,nopc,nob/c,506500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,5760.0,equi,512,exp,45-54,to_inst,75.11160714,south,direct,1,39.0
