id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,status,debt_to_income_ratio,ltv_risk_bucket,credit_score_bucket
63389,2019,conforming loan,sex not available,pre-approved,home loan,debt consolidation,high creditworthy,no open credit,personal use,166500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,238000.0,sb,primary residence,1u,0.0,experian,565,cib,35-44,to_inst,69.95798319,south,1,17.0,Moderate,Poor
132784,2019,conforming loan,female,no pre-approval,home loan,debt consolidation,medium creditworthy,open credit line,personal use,156500,6.24,1.512,2555.5550000000003,360.0,no,yes,no,1678000.0,sb,primary residence,1u,19800.0,crif,638,cib,55-64,to_inst,9.326579261,north,0,14.0,Low,Fair
130343,2019,conforming loan,female,no pre-approval,personal loan,debt consolidation,high creditworthy,no open credit,business use,106500,3.625,1.4267,1759.58,180.0,no,no,no,188000.0,sb,primary residence,1u,2460.0,crif,632,cib,55-64,to_inst,56.64893617,central,0,46.0,Low,Fair
107965,2019,conforming loan,sex not available,no pre-approval,personal loan,debt consolidation,high creditworthy,no open credit,business use,96500,4.125,1.0764,2589.06,360.0,no,no,no,178000.0,sb,primary residence,1u,2640.0,cibil,540,cib,45-54,to_inst,54.21348315,south,0,36.0,Low,Poor
51471,2019,conforming loan,male,no pre-approval,home loan,business purpose,medium creditworthy,no open credit,personal use,366500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,468000.0,sb,primary residence,1u,5100.0,cibil,638,cib,45-54,to_inst,78.31196581,central,1,48.0,Moderate,Fair
113646,2019,conforming loan,male,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,576500,3.49,0.6284,0.0,360.0,no,no,no,638000.0,sb,primary residence,1u,5820.0,crif,510,cib,25-34,not_inst,90.36050157,north,0,39.0,Very High,Poor
66459,2019,conforming loan,joint,pre-approved,commercial loan,debt consolidation,high creditworthy,no open credit,personal use,116500,3.5,-0.2686,1570.0,360.0,no,no,no,168000.0,sb,primary residence,1u,1260.0,cibil,891,exp,>74,to_inst,69.3452381,north,0,37.0,Moderate,Excellent
53464,2019,conforming loan,joint,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,386500,3.99,0.5113,9875.0,360.0,no,no,no,578000.0,sb,primary residence,1u,8760.0,cibil,515,exp,25-34,not_inst,66.86851211,north,0,24.0,Moderate,Poor
73726,2019,conforming loan,joint,pre-approved,home loan,home purchase,high creditworthy,no open credit,personal use,146500,3.25,-0.5087,5660.8,180.0,no,no,no,178000.0,sb,primary residence,1u,13140.0,experian,842,exp,25-34,to_inst,82.30337079,north,0,11.0,High,Excellent
167536,2019,conforming loan,sex not available,pre-approved,home loan,home purchase,high creditworthy,no open credit,personal use,186500,4.25,0.3368,2641.0,360.0,no,no,no,208000.0,sb,primary residence,1u,5280.0,crif,630,exp,45-54,to_inst,89.66346154,south,0,49.0,High,Fair
111359,2019,conforming loan,joint,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,566500,4.125,0.4416,0.0,360.0,no,no,no,958000.0,sb,primary residence,1u,6600.0,cibil,528,exp,55-64,not_inst,59.13361169,north,0,38.0,Low,Poor
98703,2019,conforming loan,sex not available,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,516500,3.5,0.0152,8195.47,360.0,no,no,no,708000.0,sb,primary residence,1u,4140.0,experian,744,exp,55-64,to_inst,72.9519774,south,0,55.0,Moderate,Very Good
123738,2019,conforming loan,joint,no pre-approval,personal loan,home improvement,high creditworthy,no open credit,business use,126500,3.875,1.3412,4252.5,180.0,no,no,no,178000.0,sb,primary residence,1u,3300.0,experian,525,exp,45-54,to_inst,71.06741573,north,0,38.0,Moderate,Poor
96197,2019,conforming loan,sex not available,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,296500,4.375,0.4282,7475.55,240.0,no,no,no,418000.0,sb,primary residence,1u,8460.0,experian,819,cib,35-44,to_inst,70.93301435,south,0,25.0,Moderate,Excellent
138324,2019,conforming loan,male,no pre-approval,home loan,business purpose,medium creditworthy,no open credit,personal use,496500,4.5,0.1128,0.0,360.0,no,no,no,638000.0,sb,primary residence,1u,10740.0,cibil,559,cib,35-44,not_inst,77.82131661,south,0,25.0,Moderate,Poor
149490,2019,conforming loan,sex not available,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,486500,5.375,0.9025,0.0,360.0,no,no,no,758000.0,sb,ir,1u,12480.0,crif,592,exp,35-44,not_inst,64.18205805,south,0,49.0,Moderate,Poor
42895,2019,conforming loan,male,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,346500,3.625,0.4025,4061.13,360.0,no,no,no,388000.0,sb,primary residence,1u,4920.0,experian,645,cib,>74,not_inst,89.30412371,north,0,57.0,High,Fair
142904,2019,conforming loan,male,no pre-approval,commercial loan,business purpose,high creditworthy,no open credit,personal use,236500,3.49,-0.2324,0.0,360.0,no,no,no,298000.0,sb,primary residence,1u,5820.0,experian,701,cib,>74,to_inst,79.36241611,north,0,39.0,Moderate,Very Good
149783,2019,conforming loan,male,no pre-approval,commercial loan,debt consolidation,high creditworthy,no open credit,personal use,426500,3.99,0.3858,2555.5550000000003,360.0,yes,no,no,578000.0,sb,primary residence,1u,960.0,cibil,534,cib,65-74,to_inst,73.78892734,north,1,14.0,Moderate,Poor
120409,2019,conforming loan,sex not available,no pre-approval,personal loan,debt consolidation,high creditworthy,no open credit,business use,106500,3.875,0.9023,1535.7,360.0,no,no,no,148000.0,sb,primary residence,1u,1500.0,crif,798,cib,65-74,to_inst,71.95945946,south,0,47.0,Moderate,Excellent
144493,2019,conforming loan,male,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,526500,3.5,0.7983,0.0,360.0,no,no,no,548000.0,sb,primary residence,1u,5820.0,experian,650,exp,45-54,not_inst,96.07664234,south,0,39.0,Very High,Good
158241,2019,conforming loan,joint,pre-approved,home loan,debt consolidation,high creditworthy,no open credit,personal use,406500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,478000.0,sb,primary residence,1u,9000.0,experian,846,exp,45-54,to_inst,85.041841,north,1,57.0,High,Excellent
40771,2019,conforming loan,female,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,196500,4.375,0.7895,4514.0,360.0,no,no,no,248000.0,sb,primary residence,1u,4020.0,cibil,649,cib,45-54,to_inst,79.23387097,south,0,27.0,Moderate,Fair
125898,2019,conforming loan,joint,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,456500,3.75,0.2524,3519.81,360.0,no,no,no,528000.0,sb,primary residence,1u,8040.0,experian,581,exp,35-44,not_inst,86.45833333,north,0,32.0,High,Poor
115963,2019,non-conforming loan,sex not available,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,1066500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,1408000.0,sb,ir,2u,19260.0,crif,663,exp,25-34,to_inst,75.74573864,south,1,60.0,Moderate,Good
171424,2019,conforming loan,male,no pre-approval,commercial loan,business purpose,high creditworthy,no open credit,personal use,416500,3.99,0.3858,2555.5550000000003,360.0,no,yes,no,398000.0,sb,primary residence,1u,5820.0,experian,788,cib,25-34,not_inst,104.6482412,south,1,39.0,Very High,Excellent
152358,2019,conforming loan,sex not available,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,256500,3.99,0.3858,2555.5550000000003,360.0,no,no,yes,498000.0,sb,primary residence,1u,4560.0,experian,824,exp,65-74,to_inst,51.5060241,south,1,43.0,Low,Excellent
81358,2019,conforming loan,female,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,236500,3.875,0.0196,0.0,360.0,no,no,no,348000.0,sb,primary residence,1u,3060.0,crif,559,cib,55-64,to_inst,67.95977011,north,0,34.0,Moderate,Poor
151075,2019,conforming loan,female,pre-approved,home loan,home purchase,high creditworthy,no open credit,personal use,236500,3.375,0.0468,5327.5,360.0,yes,no,no,258000.0,sb,primary residence,1u,3960.0,experian,837,cib,35-44,to_inst,91.66666667,south,0,47.0,Very High,Excellent
101222,2019,conforming loan,sex not available,pre-approved,home loan,debt consolidation,high creditworthy,no open credit,personal use,256500,3.625,0.4802,787.5,240.0,no,no,no,448000.0,sb,primary residence,1u,5880.0,experian,574,cib,55-64,not_inst,57.25446429,south,0,46.0,Low,Poor
83115,2019,conforming loan,male,pre-approved,home loan,business purpose,high creditworthy,no open credit,personal use,676500,3.99,0.2358,7158.44,360.0,no,no,no,1008000.0,sb,primary residence,1u,9240.0,crif,760,exp,45-54,to_inst,67.11309524,north,0,31.0,Moderate,Excellent
158083,2019,conforming loan,sex not available,no pre-approval,home loan,home purchase,high creditworthy,no open credit,personal use,626500,4.56,1.1947,157.64,360.0,no,no,no,658000.0,sb,primary residence,1u,7620.0,cibil,781,cib,35-44,not_inst,95.21276596,south,0,46.0,Very High,Excellent
43390,2019,conforming loan,female,pre-approved,home loan,business purpose,high creditworthy,no open credit,personal use,366500,3.99,0.1376,241.38,348.0,no,no,no,498000.0,sb,primary residence,1u,6540.0,cibil,849,exp,25-34,not_inst,73.59437751,south,0,42.0,Moderate,Excellent
165816,2019,conforming loan,sex not available,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,406500,3.75,0.2069,2535.53,360.0,no,no,no,458000.0,sb,primary residence,1u,6240.0,crif,519,cib,55-64,to_inst,88.75545852,south,0,34.0,High,Poor
90115,2019,conforming loan,female,no pre-approval,home loan,home purchase,high creditworthy,no open credit,personal use,426500,4.375,0.0085,0.0,360.0,no,no,no,538000.0,sb,primary residence,1u,8580.0,cibil,526,cib,25-34,not_inst,79.27509294,north,0,34.0,Moderate,Poor
80662,2019,conforming loan,male,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,326500,3.25,0.4662,0.0,360.0,no,no,no,338000.0,sb,primary residence,1u,5820.0,experian,598,cib,45-54,not_inst,96.59763314,north,0,39.0,Very High,Poor
116587,2019,conforming loan,joint,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,726500,3.75,0.255,9081.56,360.0,no,no,no,1208000.0,sb,primary residence,1u,10920.0,crif,505,exp,45-54,not_inst,60.14072848,north,0,35.0,Moderate,Poor
147564,2019,conforming loan,sex not available,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,276500,4.56,0.0286,3818.45,360.0,no,no,no,398000.0,sb,primary residence,1u,4080.0,cibil,634,exp,55-64,to_inst,69.47236181,south,0,36.0,Moderate,Fair
64177,2019,conforming loan,joint,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,156500,4.5,1.4492,3034.0,240.0,no,no,no,238000.0,sb,ir,1u,6840.0,crif,523,exp,55-64,to_inst,65.75630252,central,0,43.0,Moderate,Poor
108978,2019,conforming loan,male,no pre-approval,home loan,home purchase,high creditworthy,no open credit,personal use,396500,4.375,0.2916,875.6,360.0,no,no,no,498000.0,sb,primary residence,1u,7440.0,experian,532,cib,35-44,not_inst,79.6184739,north,0,29.0,Moderate,Poor
113929,2019,conforming loan,female,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,226500,5.5,1.3015,3960.0,360.0,no,no,no,288000.0,sb,primary residence,1u,3000.0,experian,735,cib,55-64,to_inst,78.64583333,central,0,44.0,Moderate,Very Good
34135,2019,conforming loan,joint,no pre-approval,home loan,home purchase,high creditworthy,no open credit,personal use,116500,4.625,0.964,1150.0,360.0,no,no,no,148000.0,sb,primary residence,1u,4140.0,experian,582,exp,45-54,not_inst,78.71621622,north,0,41.0,Moderate,Poor
139560,2019,conforming loan,joint,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,286500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,418000.0,sb,primary residence,1u,3480.0,equifax,562,exp,>74,to_inst,75.11160714,north,1,39.0,Moderate,Poor
135196,2019,conforming loan,sex not available,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,326500,3.625,0.5624,2855.0,240.0,no,no,no,418000.0,sb,primary residence,1u,7020.0,experian,573,exp,55-64,to_inst,78.11004785,south,0,45.0,Moderate,Poor
74370,2019,conforming loan,sex not available,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,326500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,418000.0,sb,primary residence,1u,14100.0,equifax,536,exp,65-74,to_inst,75.11160714,south,1,39.0,Moderate,Poor
74453,2019,conforming loan,female,no pre-approval,home loan,home purchase,high creditworthy,no open credit,personal use,196500,4.75,1.4025,5100.0,360.0,no,no,no,208000.0,sb,primary residence,1u,6180.0,cibil,726,cib,45-54,not_inst,94.47115385,north,0,36.0,Very High,Very Good
30722,2019,conforming loan,male,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,226500,3.5,0.3756,910.2,240.0,no,no,no,478000.0,sb,primary residence,1u,5160.0,crif,551,cib,55-64,not_inst,47.38493724,north,0,45.0,Low,Poor
122730,2019,conforming loan,female,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,166500,4.875,0.4194,5150.0,360.0,no,no,no,228000.0,sb,primary residence,1u,4020.0,cibil,842,cib,45-54,to_inst,73.02631579,north,0,44.0,Moderate,Excellent
131508,2019,conforming loan,male,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,156500,3.125,0.6259,6000.0,96.0,no,no,no,248000.0,sb,primary residence,1u,5580.0,crif,847,cib,45-54,to_inst,63.10483871,north,0,37.0,Moderate,Excellent
140246,2019,conforming loan,sex not available,no pre-approval,personal loan,debt consolidation,high creditworthy,no open credit,business use,266500,3.375,0.5036,4092.46,360.0,no,no,no,328000.0,sb,primary residence,1u,3960.0,crif,638,cib,35-44,to_inst,81.25,south,0,51.0,High,Fair
37998,2019,conforming loan,sex not available,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,166500,3.99,0.3858,2555.5550000000003,360.0,no,no,no,228000.0,sb,primary residence,1u,5820.0,cibil,761,cib,45-54,to_inst,73.02631579,south,1,39.0,Moderate,Excellent
96556,2019,non-conforming loan,joint,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,266500,4.5,0.6137,6881.25,360.0,no,no,no,408000.0,sb,primary residence,1u,6300.0,experian,707,exp,55-64,to_inst,65.31862745,central,0,42.0,Moderate,Very Good
139780,2019,conforming loan,female,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,106500,4.375,1.0104,3293.0,360.0,no,no,no,158000.0,sb,primary residence,1u,1440.0,experian,501,cib,55-64,to_inst,67.40506329,north,0,40.0,Moderate,Poor
76926,2019,non-conforming loan,joint,no pre-approval,personal loan,home purchase,high creditworthy,no open credit,business use,506500,4.125,0.6381,0.0,360.0,no,no,no,558000.0,sb,primary residence,1u,8640.0,experian,770,exp,35-44,not_inst,90.77060932,south,0,51.0,Very High,Excellent
50386,2019,conforming loan,male,no pre-approval,home loan,business purpose,high creditworthy,no open credit,personal use,426500,3.75,-0.0605,0.0,360.0,no,no,no,498000.0,sb,primary residence,1u,5520.0,experian,614,cib,45-54,not_inst,85.64257028,south,0,43.0,High,Fair
48795,2019,conforming loan,joint,no pre-approval,home loan,debt consolidation,high creditworthy,no open credit,personal use,666500,3.875,0.2574,5000.0,360.0,no,no,no,828000.0,sb,primary residence,1u,10800.0,cibil,669,exp,45-54,not_inst,80.49516908,north,0,37.0,High,Good
78417,2019,conforming loan,male,no pre-approval,commercial loan,debt consolidation,high creditworthy,no open credit,personal use,566500,3.25,-0.2373,16830.0,360.0,no,no,no,688000.0,sb,primary residence,1u,10020.0,crif,528,exp,45-54,to_inst,82.34011628,north,0,56.0,High,Poor
77164,2019,conforming loan,male,no pre-approval,personal loan,business purpose,high creditworthy,no open credit,business use,296500,3.75,0.9704,0.0,360.0,no,no,no,298000.0,sb,primary residence,1u,3960.0,crif,828,cib,25-34,not_inst,99.4966443,north,0,31.0,Very High,Excellent
58857,2019,conforming loan,sex not available,no pre-approval,personal loan,debt consolidation,high creditworthy,no open credit,business use,356500,4.875,1.1269,1568.62,360.0,no,no,no,418000.0,sb,primary residence,2u,4500.0,cibil,550,cib,55-64,to_inst,85.28708134,south,0,51.0,High,Poor
133980,2019,conforming loan,sex not available,pre-approved,home loan,debt consolidation,high creditworthy,no open credit,personal use,176500,3.875,1.0281,4750.0,240.0,no,no,no,648000.0,sb,primary residence,1u,4140.0,cibil,860,cib,65-74,to_inst,27.23765432,south,0,49.0,Low,Excellent
136928,2019,conforming loan,male,no pre-approval,home loan,home purchase,high creditworthy,no open credit,personal use,226500,3.875,0.3804,1250.0,360.0,no,no,no,258000.0,sb,primary residence,1u,3000.0,cibil,699,cib,35-44,to_inst,87.79069767,north,0,42.0,High,Good
